result,kpm,dpm,apm,dmgpm,wpm,earnedgpm,cspm,visiblewardclearrate,invisiblewardclearrate,goldat10,goldat15,csat10,csat15,xpat10,firedrakes,waterdrakes,earthdrakes,airdrakes,elders,teambaronkills,teamtowerkills,side,herald,fd,fb,ft,firstmidouter,firsttothreetowers
1,0.42938931297709926,0.22900763358778628,1.1164122137404582,1892.3187022900765,3.606870229007634,1178.4103053435115,28.826335877862597,0.5,0.12903225806451613,15148.0,23583.0,294.0,472.0,18876.0,1.0,0.0,0.0,0.0,0.0,2.0,10.0,0,0.0,0,1,1.0,0.0,0.0
1,0.40372670807453415,0.2795031055900621,1.0248447204968942,2861.7391304347825,3.5093167701863353,1269.4596273291925,32.48447204968944,0.625,0.3287671232876712,17139.0,27958.0,340.0,508.0,19048.0,1.0,3.0,0.0,0.0,0.0,2.0,11.0,1,1.0,1,1,1.0,1.0,1.0
0,0.2795031055900621,0.40372670807453415,0.6832298136645962,1188.6645962732919,3.260869565217391,933.1552795031052,28.66459627329192,0.2708333333333333,0.22727272727272727,13769.0,21198.0,258.0,399.0,16761.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,0.0,0.0,0.0
0,0.29649595687331537,0.6738544474393531,0.6469002695417789,2065.633423180593,4.097035040431266,1176.8679245283017,31.536388140161723,0.5294117647058824,0.22535211267605634,15890.0,26349.0,302.0,508.0,18341.0,1.0,1.0,1.0,0.0,0.0,2.0,8.0,1,0.0,1,0,1.0,1.0,1.0
1,0.6738544474393531,0.29649595687331537,1.8328840970350404,2225.040431266846,4.0161725067385445,1308.566037735849,31.752021563342318,0.4666666666666667,0.171875,16151.0,24324.0,303.0,486.0,18808.0,0.0,1.0,1.0,0.0,0.0,1.0,7.0,0,1.0,0,1,0.0,0.0,0.0
1,0.6936416184971098,0.15414258188824664,0.8477842003853565,1652.1772639691715,3.6608863198458574,1431.236994219653,34.335260115606935,0.72,0.23255813953488372,16650.0,27708.0,300.0,493.0,17956.0,1.0,0.0,2.0,0.0,0.0,1.0,10.0,1,1.0,1,1,1.0,1.0,1.0
0,0.15414258188824664,0.7321772639691715,0.3082851637764933,1503.3526011560693,3.352601156069364,922.1425818882467,30.59730250481696,0.3181818181818182,0.26666666666666666,15078.0,22913.0,305.0,469.0,17073.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,0.0,0.0,0.0
1,0.48024012006003,0.15007503751875936,1.1105552776388192,2145.112556278139,3.571785892946473,1243.857928964482,32.1160580290145,0.6904761904761905,0.27419354838709675,15487.0,25168.0,304.0,514.0,18952.0,1.0,0.0,0.0,0.0,0.0,1.0,11.0,1,0.0,0,0,1.0,1.0,1.0
0,0.15007503751875936,0.48024012006003,0.39019509754877435,1378.289144572286,3.3916958479239616,949.2306153076536,31.215607803901946,0.5675675675675675,0.2459016393442623,15076.0,23721.0,304.0,477.0,17910.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0,1.0,1,1,0.0,0.0,0.0
1,0.48205677557579,0.2570969469737547,1.349758971612212,1369.7803963577933,4.531333690412426,1227.1430101767542,32.10498125334762,0.6666666666666666,0.3888888888888889,15583.0,24006.0,294.0,452.0,17080.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,1,1.0,0,1,0.0,1.0,1.0
0,0.2570969469737547,0.48205677557579,0.38564542046063205,1098.543117300482,3.0851633636850564,988.9105516871987,31.78361006963042,0.5,0.3472222222222222,15355.0,24455.0,304.0,460.0,17214.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0,0.0,1,0,1.0,0.0,0.0
0,0.28112449799196787,0.9638554216867471,0.6827309236947792,1207.0281124497992,3.172690763052209,911.1325301204819,29.076305220883537,0.4444444444444444,0.288135593220339,16208.0,23435.0,309.0,462.0,18135.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,1,0,0.0,0.0,0.0
1,0.9638554216867471,0.28112449799196787,2.3694779116465865,1963.4939759036147,3.453815261044177,1487.8795180722893,31.044176706827308,0.6206896551724138,0.1951219512195122,16473.0,28160.0,305.0,454.0,17901.0,0.0,0.0,0.0,1.0,0.0,1.0,9.0,0,1.0,0,1,1.0,1.0,1.0
0,0.32403240324032406,1.1341134113411342,0.37803780378037805,1459.2259225922594,2.5382538253825384,751.4743474347434,25.97659765976598,0.13333333333333333,0.04,15024.0,21464.0,270.0,423.0,17270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,1,0.0,0.0,0.0
1,1.1341134113411342,0.32403240324032406,1.5661566156615663,2730.567056705671,2.6462646264626466,1345.2097209720973,30.08100810081008,0.7142857142857143,0.13333333333333333,17000.0,29474.0,304.0,474.0,18884.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0,1.0,1,0,1.0,1.0,1.0
0,0.273972602739726,0.47322540473225405,0.7222914072229141,2068.1444582814447,3.2129514321295143,1051.686176836862,32.30386052303861,0.44776119402985076,0.34285714285714286,16678.0,25602.0,355.0,520.0,20222.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,1,1.0,1,1,1.0,1.0,1.0
1,0.47322540473225405,0.273972602739726,1.1706102117061021,2122.166874221669,3.4122042341220427,1336.0448318804486,34.89414694894147,0.6326530612244898,0.2375,15864.0,24723.0,350.0,513.0,19591.0,0.0,0.0,2.0,1.0,1.0,2.0,11.0,0,0.0,0,0,0.0,0.0,0.0
1,0.40229885057471265,0.2873563218390805,1.0919540229885059,1513.534482758621,3.3620689655172415,1125.6724137931037,31.206896551724142,0.6216216216216216,0.29411764705882354,15104.0,23300.0,310.0,492.0,18736.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,1,0.0,0,1,0.0,1.0,0.0
0,0.2873563218390805,0.40229885057471265,0.574712643678161,1786.4080459770116,2.528735632183908,1029.4367816091956,31.465517241379313,0.6739130434782609,0.4507042253521127,15795.0,24376.0,335.0,532.0,18657.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,0,1.0,1,0,1.0,0.0,1.0
1,0.4262432093606352,0.30087755954868367,1.153363978269954,1921.3539490179692,3.6606769745089847,1271.0422064354368,34.09945674885081,0.6590909090909091,0.323943661971831,14833.0,23948.0,334.0,527.0,17926.0,0.0,1.0,2.0,0.0,1.0,1.0,9.0,1,1.0,1,0,1.0,1.0,1.0
0,0.30087755954868367,0.4262432093606352,0.6268282490597576,1677.3171750940242,3.4099456748850816,1026.2030923526954,32.92101964061847,0.6274509803921569,0.3,14989.0,23707.0,300.0,468.0,17389.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0,0.0,0,1,0.0,0.0,0.0
0,0.11984021304926763,0.6391478029294274,0.15978695073235685,966.4314247669773,2.996005326231691,945.7230359520638,34.354194407456724,0.42857142857142855,0.1836734693877551,15423.0,23581.0,322.0,528.0,18235.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,0.0,0,0,0.0,0.0,0.0
1,0.5992010652463382,0.11984021304926763,1.2383488681757655,1393.3422103861517,3.55525965379494,1395.1637816245006,34.993342210386146,0.64,0.08,16707.0,27986.0,326.0,523.0,19132.0,0.0,0.0,2.0,1.0,0.0,1.0,9.0,0,1.0,1,1,1.0,1.0,1.0
0,0.22058823529411764,0.3529411764705882,0.4191176470588235,2188.6323529411766,3.4632352941176467,975.2647058823527,31.588235294117645,0.6379310344827587,0.27710843373493976,16313.0,25730.0,358.0,573.0,19897.0,2.0,1.0,0.0,1.0,0.0,0.0,5.0,1,1.0,1,1,1.0,1.0,1.0
1,0.3529411764705882,0.22058823529411764,1.0588235294117647,1856.7132352941176,3.8382352941176467,1184.4485294117644,32.0735294117647,0.6307692307692307,0.31521739130434784,14717.0,23457.0,326.0,531.0,18419.0,0.0,1.0,0.0,0.0,1.0,2.0,11.0,0,0.0,0,0,0.0,0.0,0.0
0,0.15483870967741936,0.2838709677419355,0.23225806451612904,1279.6129032258063,4.825806451612904,1099.0451612903225,32.95483870967742,0.47619047619047616,0.4024390243902439,16021.0,25362.0,329.0,497.0,19332.0,2.0,0.0,2.0,0.0,1.0,1.0,5.0,1,1.0,1,1,1.0,0.0,1.0
1,0.2838709677419355,0.15483870967741936,0.6451612903225806,1692.3870967741937,4.825806451612904,1133.0580645161288,34.012903225806454,0.5818181818181818,0.36893203883495146,15219.0,23136.0,316.0,491.0,18464.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,0,0.0,0,0,0.0,1.0,0.0
1,0.5381165919282511,0.10089686098654709,1.0762331838565022,1731.5582959641256,3.733183856502242,1281.8677130044844,39.68609865470852,0.7073170731707317,0.36363636363636365,16063.0,25401.0,338.0,518.0,18049.0,1.0,0.0,0.0,2.0,0.0,0.0,7.0,1,0.0,1,1,1.0,1.0,1.0
0,0.10089686098654709,0.5381165919282511,0.20179372197309417,1324.9439461883408,4.271300448430493,907.4394618834081,34.74215246636771,0.48,0.32786885245901637,15277.0,22774.0,321.0,492.0,18390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,0.0,0.0,0.0
0,0.2985074626865672,0.6301824212271974,0.5638474295190713,1387.1641791044776,4.27860696517413,1014.1691542288557,31.807628524046436,0.42105263157894735,0.34375,15627.0,24422.0,333.0,511.0,18184.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1,1.0,1,0,1.0,1.0,1.0
1,0.6301824212271974,0.2985074626865672,1.3930348258706469,2091.7081260364844,3.8474295190713104,1358.6135986733002,35.42288557213931,0.41935483870967744,0.2077922077922078,14861.0,23356.0,302.0,505.0,17798.0,1.0,0.0,0.0,2.0,0.0,1.0,8.0,0,0.0,0,1,0.0,0.0,0.0
0,0.3977562468128506,0.7343192248852627,1.0096889342172362,1613.4829168791434,3.3962264150943398,1054.568077511474,31.147373788883225,0.5,0.16666666666666666,14863.0,23618.0,300.0,491.0,16337.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1,0.0,0,0,0.0,0.0,0.0
1,0.7343192248852627,0.4283528811830699,2.1111677715451305,1777.0219275879656,3.2432432432432434,1368.1223865374814,30.933197348291692,0.631578947368421,0.2857142857142857,16925.0,26387.0,295.0,487.0,18123.0,2.0,0.0,0.0,0.0,0.0,2.0,11.0,0,1.0,1,1,1.0,1.0,1.0
0,0.07636826474331777,0.12728044123886298,0.12728044123886298,1507.738650827323,4.276622825625796,966.6084005091217,33.703860840050915,0.5373134328358209,0.3488372093023256,16157.0,23206.0,341.0,504.0,19661.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1,1.0,1,1,1.0,1.0,1.0
1,0.12728044123886298,0.07636826474331777,0.2800169707254985,691.463725074247,3.8947815019092067,1066.2944420873991,32.68561731014001,0.5185185185185185,0.313953488372093,14673.0,21691.0,321.0,478.0,18294.0,0.0,1.0,2.0,0.0,0.0,2.0,11.0,0,0.0,0,0,0.0,0.0,0.0
0,0.031496062992125984,0.3779527559055118,0.12598425196850394,1420.5984251968505,3.4960629921259843,828.5354330708662,31.401574803149607,0.41025641025641024,0.25806451612903225,14581.0,22857.0,316.0,520.0,18250.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0,0,0.0,0.0,0.0
1,0.3779527559055118,0.031496062992125984,1.1338582677165354,2071.716535433071,3.748031496062992,1227.9685039370079,33.7007874015748,0.5609756097560976,0.1724137931034483,16023.0,24436.0,338.0,537.0,19511.0,0.0,2.0,0.0,2.0,0.0,1.0,11.0,0,1.0,1,1,1.0,1.0,1.0
1,0.4923413566739606,0.1641137855579869,1.2800875273522976,2004.6827133479214,4.266958424507659,1156.7527352297593,30.590809628008756,0.574468085106383,0.46774193548387094,15861.0,26424.0,330.0,513.0,19174.0,0.0,0.0,1.0,2.0,0.0,0.0,8.0,1,1.0,1,1,1.0,1.0,1.0
0,0.1312910284463895,0.4923413566739606,0.42669584245076586,1205.2516411378556,4.168490153172867,850.4835886214441,30.623632385120352,0.5208333333333334,0.2545454545454545,14428.0,22652.0,313.0,510.0,18573.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,0.0,0.0,0.0
1,0.4030226700251889,0.20151133501259444,1.0075566750629723,1883.6272040302265,4.156171284634761,1140.3173803526447,28.639798488664987,0.4857142857142857,0.29333333333333333,15082.0,24419.0,292.0,446.0,17501.0,0.0,1.0,0.0,0.0,0.0,2.0,10.0,1,1.0,0,1,1.0,1.0,1.0
0,0.20151133501259444,0.4030226700251889,0.4785894206549118,2138.614609571788,4.357682619647355,1051.1486146095717,31.18387909319899,0.582089552238806,0.36,14960.0,25459.0,324.0,508.0,17730.0,0.0,0.0,1.0,3.0,0.0,0.0,8.0,0,0.0,1,0,0.0,0.0,0.0
1,0.2706359945872801,0.027063599458728008,0.6224627875507442,1197.2395128552096,3.437077131258457,1349.001353179973,41.19079837618403,0.6716417910447762,0.4583333333333333,15787.0,24853.0,368.0,581.0,19822.0,0.0,3.0,1.0,1.0,0.0,1.0,10.0,1,1.0,1,1,1.0,1.0,1.0
0,0.027063599458728008,0.2706359945872801,0.0,677.8619756427604,4.411366711772666,993.683355886333,37.7807848443843,0.5,0.34328358208955223,15621.0,23811.0,355.0,562.0,19081.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0
0,0.37375415282392027,0.5481727574750831,1.0465116279069768,1638.7624584717607,3.9867109634551494,1044.9518272425248,29.750830564784053,0.5692307692307692,0.2714285714285714,15192.0,26006.0,317.0,491.0,17778.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1,1.0,0,1,1.0,1.0,1.0
1,0.5481727574750831,0.37375415282392027,1.495016611295681,1972.4252491694353,3.8621262458471763,1246.0813953488373,32.51661129568106,0.6229508196721312,0.37333333333333335,14904.0,24501.0,331.0,501.0,18328.0,0.0,0.0,3.0,1.0,0.0,1.0,8.0,0,0.0,1,0,0.0,0.0,0.0
0,0.27906976744186046,0.613953488372093,0.8372093023255813,1404.1116279069768,4.158139534883721,945.460465116279,29.190697674418605,0.4897959183673469,0.35384615384615387,15800.0,22530.0,326.0,473.0,19070.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1,0.0,1,1,0.0,0.0,0.0
1,0.613953488372093,0.27906976744186046,1.7302325581395348,2700.3627906976744,3.655813953488372,1204.7441860465115,29.63720930232558,0.6470588235294118,0.3770491803278688,15417.0,25432.0,314.0,453.0,18664.0,1.0,1.0,2.0,0.0,0.0,0.0,8.0,0,1.0,0,0,1.0,1.0,1.0
1,0.7867494824016563,0.16563146997929606,2.194616977225673,2008.24016563147,3.436853002070394,1410.608695652174,33.49896480331263,0.7222222222222222,0.3611111111111111,17529.0,27256.0,296.0,473.0,18612.0,1.0,0.0,0.0,2.0,0.0,1.0,9.0,1,0.0,1,1,1.0,1.0,1.0
0,0.16563146997929606,0.7867494824016563,0.4140786749482402,1049.648033126294,3.3540372670807455,800.1739130434783,30.18633540372671,0.36363636363636365,0.23076923076923078,14879.0,23267.0,308.0,497.0,17397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,0.0,0.0,0.0
1,0.4573606479275846,0.2286803239637923,1.0290614578370652,1896.0743211052882,3.515959980943306,1330.8680323963792,35.70271557884707,0.5254237288135594,0.37681159420289856,16275.0,25087.0,358.0,554.0,19506.0,2.0,1.0,0.0,0.0,0.0,2.0,10.0,1,1.0,1,0,1.0,0.0,1.0
0,0.2286803239637923,0.4573606479275846,0.37160552644116246,1056.5888518342067,3.6588851834206766,912.0971891376846,31.157694140066695,0.4918032786885246,0.2903225806451613,15343.0,23786.0,331.0,517.0,18820.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0,1,0.0,1.0,0.0
1,0.7709750566893424,0.22675736961451246,1.5419501133786848,1631.4739229024942,3.219954648526077,1415.845804988662,33.46938775510204,0.42857142857142855,0.3235294117647059,16645.0,27666.0,306.0,504.0,18153.0,0.0,0.0,0.0,2.0,0.0,1.0,8.0,1,1.0,1,1,1.0,1.0,1.0
0,0.22675736961451246,0.7709750566893424,0.5895691609977324,1497.3696145124716,2.8117913832199544,874.0317460317459,30.158730158730158,0.24,0.19444444444444445,14855.0,21965.0,301.0,450.0,18402.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,0.0,0.0,0.0
0,0.2410518626734843,0.3944485025566107,0.7450693937180424,2392.6588750913074,3.2432432432432434,1048.6720233747262,31.468224981738494,0.5882352941176471,0.38317757009345793,15253.0,23754.0,334.0,550.0,18689.0,0.0,1.0,0.0,1.0,1.0,0.0,10.0,1,1.0,0,0,0.0,0.0,1.0
1,0.3944485025566107,0.2410518626734843,1.0299488677867057,2115.580715850986,3.462381300219138,1213.420014609204,33.221329437545656,0.578125,0.32558139534883723,15715.0,23789.0,354.0,566.0,19120.0,0.0,0.0,0.0,1.0,1.0,2.0,8.0,0,0.0,1,1,1.0,1.0,0.0
1,0.25052192066805845,0.33402922755741127,0.605427974947808,2255.427974947808,3.883089770354906,1224.116910229645,33.465553235908146,0.5694444444444444,0.32978723404255317,15658.0,26456.0,344.0,544.0,18393.0,0.0,1.0,0.0,3.0,0.0,3.0,11.0,1,1.0,0,1,1.0,1.0,1.0
0,0.33402922755741127,0.25052192066805845,0.7724425887265136,2190.668058455115,3.4655532359081422,1149.7118997912316,34.258872651356995,0.44680851063829785,0.336734693877551,14005.0,21592.0,292.0,490.0,16777.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0,0.0,1,0,0.0,0.0,0.0
0,0.13926499032882012,0.5802707930367504,0.32495164410058025,1859.9303675048354,3.574468085106383,927.1334622823985,31.613152804642166,0.484375,0.2727272727272727,15836.0,23534.0,327.0,496.0,18533.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,1,1.0,1,1,1.0,0.0,0.0
1,0.5802707930367504,0.13926499032882012,1.369439071566731,2134.42166344294,3.829787234042553,1232.0309477756286,27.620889748549324,0.6507936507936508,0.34065934065934067,15068.0,23469.0,293.0,458.0,17916.0,0.0,2.0,0.0,0.0,1.0,1.0,11.0,0,0.0,0,0,0.0,1.0,1.0
0,0.18423746161719548,0.337768679631525,0.3070624360286591,1073.8587512794268,4.20675537359263,1000.2313203684747,32.79426816786079,0.4897959183673469,0.2876712328767123,15160.0,24087.0,329.0,523.0,19232.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,1,1.0,1,1,1.0,1.0,1.0
1,0.337768679631525,0.18423746161719548,0.6141248720573182,1555.39406345957,4.145342886386898,1209.8935516888432,33.07062436028659,0.625,0.2537313432835821,15305.0,22664.0,310.0,486.0,18819.0,0.0,0.0,0.0,1.0,0.0,1.0,9.0,0,0.0,0,0,0.0,0.0,0.0
1,0.8266360505166475,0.2755453501722158,2.0665901262916186,2303.0424799081516,2.96211251435132,1483.832376578645,35.33869115958668,0.6923076923076923,0.32142857142857145,16411.0,27002.0,295.0,492.0,18006.0,0.0,0.0,1.0,2.0,0.0,1.0,10.0,1,1.0,1,1,1.0,1.0,1.0
0,0.2755453501722158,0.8266360505166475,0.4822043628013777,1545.2583237657864,3.272101033295063,851.6969001148104,27.588978185993106,0.45,0.2391304347826087,15205.0,23125.0,280.0,418.0,18008.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0
1,0.5604395604395604,0.3626373626373626,1.120879120879121,2152.3516483516482,2.7032967032967035,1214.802197802198,33.75824175824176,0.6,0.08888888888888889,15908.0,25879.0,330.0,512.0,18974.0,2.0,1.0,0.0,0.0,0.0,0.0,8.0,1,1.0,0,1,1.0,1.0,1.0
0,0.3626373626373626,0.5604395604395604,0.6263736263736264,1439.5384615384617,2.4725274725274726,970.5824175824177,32.472527472527474,0.46875,0.22,15530.0,24064.0,300.0,490.0,17984.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,1,0,0.0,0.0,0.0
1,0.9154481881754609,0.26700572155117613,1.3731722822631915,1847.94659885569,3.1277813095994915,1493.9122695486335,35.89319771137953,0.7058823529411765,0.1951219512195122,17655.0,28472.0,282.0,488.0,18044.0,2.0,0.0,1.0,0.0,0.0,1.0,11.0,1,1.0,1,1,1.0,1.0,1.0
0,0.26700572155117613,0.9154481881754609,0.3814367450731087,1169.3706293706296,2.2123331214240305,922.5200254291163,30.286077558804834,0.35294117647058826,0.16666666666666666,15837.0,23536.0,272.0,457.0,16282.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,0.0,0.0,0.0
1,0.9551886792452831,0.7075471698113208,2.3702830188679247,2663.419811320755,2.547169811320755,1518.0353773584907,32.12264150943396,0.6363636363636364,0.2553191489361702,16916.0,28272.0,316.0,518.0,18295.0,0.0,0.0,1.0,1.0,0.0,1.0,9.0,1,1.0,0,0,0.0,0.0,1.0
0,0.7075471698113208,0.9551886792452831,1.3443396226415094,2397.0283018867926,2.8301886792452833,1151.419811320755,28.549528301886795,0.5757575757575758,0.1794871794871795,15782.0,26011.0,300.0,487.0,17311.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0,0.0,1,1,1.0,1.0,0.0
1,0.607352157698455,0.41555673947789024,1.4704315396909962,1985.5301012253594,4.02770378263186,1288.6286627597228,29.60042621204049,0.6052631578947368,0.3617021276595745,16282.0,24512.0,277.0,433.0,18294.0,1.0,0.0,0.0,1.0,0.0,1.0,10.0,1,1.0,0,1,1.0,0.0,0.0
0,0.41555673947789024,0.607352157698455,0.895045285029302,2312.988811933937,2.717101758124667,1151.3351092168352,34.65103889184869,0.4166666666666667,0.2909090909090909,16221.0,25122.0,319.0,509.0,17531.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0,0.0,1,0,0.0,1.0,1.0
0,0.4598737601442741,0.7033363390441839,0.7303877366997295,2307.5924256086564,3.1650135256988277,1191.029756537421,34.46348061316501,0.5272727272727272,0.25,16298.0,24908.0,317.0,508.0,17922.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1,0.0,1,1,0.0,0.0,0.0
1,0.7033363390441839,0.4598737601442741,1.163210099188458,2231.2804328223624,3.733092876465284,1432.3823264201983,33.13796212804328,0.5932203389830508,0.1896551724137931,15291.0,25890.0,291.0,485.0,18286.0,1.0,0.0,1.0,0.0,0.0,3.0,11.0,0,1.0,0,0,1.0,1.0,1.0
1,0.7444168734491314,0.41687344913151364,1.607940446650124,2193.379652605459,3.8411910669975184,1366.24317617866,32.635235732009924,0.5,0.32926829268292684,16377.0,25712.0,313.0,489.0,19251.0,0.0,2.0,2.0,0.0,0.0,1.0,9.0,1,1.0,1,0,1.0,1.0,1.0
0,0.41687344913151364,0.7444168734491314,0.9826302729528535,2135.910669975186,4.198511166253102,1099.9205955334985,32.188585607940446,0.5555555555555556,0.3125,14517.0,24265.0,295.0,480.0,16982.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0,0.0,0,1,0.0,0.0,0.0
1,1.0471204188481675,0.34904013961605584,2.1291448516579408,2762.6178010471203,2.5828970331588135,1533.0261780104713,34.31064572425829,0.6071428571428571,0.26,16395.0,27282.0,301.0,514.0,18941.0,0.0,0.0,0.0,2.0,0.0,1.0,11.0,1,0.0,1,1,0.0,0.0,1.0
0,0.34904013961605584,1.0471204188481675,0.5235602094240838,2156.230366492147,2.722513089005236,1038.5759162303666,33.019197207678886,0.52,0.24489795918367346,16789.0,25931.0,323.0,519.0,19214.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1.0,0,0,1.0,1.0,0.0
0,0.10550996483001172,0.6330597889800703,0.246189917936694,1326.717467760844,2.6025791324736223,889.1254396248535,32.14536928487691,0.47619047619047616,0.15384615384615385,15119.0,22371.0,316.0,476.0,17549.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1,0.0,0,0,0.0,0.0,0.0
1,0.6330597889800703,0.10550996483001172,1.4419695193434936,2100.140679953107,3.305978898007034,1373.4865181711607,34.74794841735053,0.6,0.2653061224489796,18023.0,27202.0,330.0,523.0,19395.0,0.0,2.0,1.0,0.0,0.0,1.0,10.0,0,1.0,1,1,1.0,1.0,1.0
0,0.2745995423340961,0.7208237986270023,0.34324942791762014,1432.5858123569794,3.3295194508009156,944.2242562929061,30.34324942791762,0.5365853658536586,0.21739130434782608,14693.0,24040.0,277.0,448.0,17496.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1,0.0,1,1,0.0,1.0,0.0
1,0.7208237986270023,0.2745995423340961,1.9221967963386728,2042.33409610984,2.9862700228832955,1296.9130434782608,32.29977116704806,0.4864864864864865,0.23404255319148937,15187.0,25077.0,308.0,486.0,18664.0,1.0,2.0,0.0,0.0,0.0,1.0,8.0,0,1.0,0,0,1.0,0.0,1.0
1,0.658354114713217,0.5685785536159601,1.1072319201995013,2182.6533665835414,2.753117206982544,1210.8029925187034,31.900249376558605,0.5217391304347826,0.24561403508771928,15129.0,23776.0,286.0,476.0,17639.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,1,1.0,0,1,0.0,0.0,1.0
0,0.5685785536159601,0.658354114713217,0.9875311720698255,2309.117206982544,3.5910224438902745,1187.610972568579,32.13965087281796,0.6829268292682927,0.27450980392156865,16195.0,25838.0,322.0,504.0,18856.0,0.0,1.0,0.0,2.0,0.0,1.0,5.0,0,0.0,1,0,1.0,1.0,0.0
0,0.13498312710911137,0.1687289088863892,0.43869516310461193,1450.6974128233971,3.4420697412823396,924.0742407199099,31.957255343082117,0.43902439024390244,0.31343283582089554,14900.0,23575.0,342.0,529.0,18789.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1,1.0,0,0,1.0,0.0,0.0
1,0.1687289088863892,0.13498312710911137,0.5736782902137233,1545.793025871766,4.6231721034870645,1059.3273340832395,31.147356580427445,0.6052631578947368,0.34545454545454546,15723.0,24187.0,324.0,526.0,18689.0,2.0,0.0,0.0,1.0,0.0,1.0,7.0,0,0.0,1,1,0.0,1.0,1.0
1,0.42440318302387264,0.23872679045092837,0.8222811671087532,2374.3766578249333,3.262599469496021,1322.6949602122013,34.93368700265252,0.6,0.3037974683544304,15491.0,23658.0,317.0,536.0,18032.0,0.0,1.0,1.0,3.0,0.0,2.0,10.0,1,1.0,1,1,1.0,1.0,1.0
0,0.23872679045092837,0.42440318302387264,0.23872679045092837,1882.8912466843499,3.5543766578249336,1050.3342175066314,35.43766578249337,0.5102040816326531,0.32432432432432434,15441.0,24154.0,332.0,542.0,18760.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0.0,0,0,0.0,0.0,0.0
1,0.3069053708439897,0.18414322250639384,0.6138107416879794,1441.8414322250637,3.621483375959079,1346.7007672634268,36.767263427109974,0.6222222222222222,0.24050632911392406,14714.0,25911.0,317.0,499.0,18666.0,0.0,3.0,0.0,2.0,0.0,2.0,11.0,1,1.0,1,1,1.0,1.0,1.0
0,0.18414322250639384,0.3069053708439897,0.27621483375959077,1353.8209718670075,4.265984654731457,888.4910485933501,31.887468030690535,0.39473684210526316,0.27419354838709675,14689.0,23388.0,328.0,501.0,18746.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,0.0,0.0,0.0
1,0.3887688984881209,0.1814254859611231,1.140388768898488,1832.889848812095,3.136069114470842,1214.3066954643627,32.31965442764579,0.5614035087719298,0.3013698630136986,15559.0,23843.0,321.0,529.0,18542.0,0.0,0.0,2.0,2.0,0.0,2.0,9.0,1,1.0,1,1,0.0,0.0,0.0
0,0.1814254859611231,0.3887688984881209,0.4146868250539957,1528.5615550755938,3.34341252699784,1062.9719222462202,34.98920086393088,0.5818181818181818,0.30303030303030304,16521.0,26131.0,345.0,566.0,19559.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0,0.0,0,0,1.0,1.0,1.0
